header,date,section,url
"Constitutional Authority Statement for H.R. 6262; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-21
"Constitutional Authority Statement for H.R. 6263; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-22
"Constitutional Authority Statement for H.R. 6264; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-23
"Constitutional Authority Statement for H.R. 6265; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-24
"Constitutional Authority Statement for H.R. 6266; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-25
"Constitutional Authority Statement for H.R. 6267; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-26
"Constitutional Authority Statement for H.R. 6268; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-27
"Constitutional Authority Statement for H.R. 6269; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-28
"Constitutional Authority Statement for H.R. 6270; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-29
"ADDITIONAL SPONSORS; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1671-30
"CONGRESSIONAL EARMARKS, LIMITED TAX BENEFITS, OR LIMITED TARIFF BENEFITS; Congressional Record Vol. 166, No. 48",2020-03-12,house-section,https://www.congress.gov/congressional-record/volume-166/issue-48/house-section/article/H1672-1
"Senate; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-1
"DESIGNATION OF THE SPEAKER PRO TEMPORE; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-2
"PRAYER; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-3
"THE JOURNAL; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-4
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-5
"ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-6
"PROMPT ACTION NEEDED TO ADDRESS CORONAVIRUS PANDEMIC; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-7
"EXTEND CHEMICAL FACILITY ANTI-TERRORISM STANDARDS PROGRAM; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1673-8
"DO WHATEVER IT TAKES TO MINIMIZE DAMAGE FROM PANDEMIC; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1674-1
"SUPPORT SMALL BUSINESSES TO HELP RECOVERY; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1674-2
"CORONAVIRUS NOT REPUBLICAN OR DEMOCRATIC; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1674-3
"HONORING CAPTAIN MOISES NAVAS AND GUNNERY SERGEANT DIEGO PONGO; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1674-4
"HONORING SIDNEY ESKENAZI; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1674-5
"WE REPRESENT ALL OF AMERICA; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-1
"COMMUNICATION FROM SPECIAL ASSISTANT, THE HONORABLE HENRY CUELLAR, MEMBER OF CONGRESS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-2
"COMMUNICATION FROM LEGISLATIVE DIRECTOR/COUNSEL, THE HONORABLE HENRY CUELLAR, MEMBER OF CONGRESS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-3
"COVID-19 REQUIRES COMPREHENSIVE RESPONSE; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-4
"RECESS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-5
"AFTER RECESS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-6
"COMMUNICATION FROM THE CLERK OF THE HOUSE; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-7
"DECLARING A NATIONAL EMERGENCY CONCERNING THE NOVEL CORONAVIRUS DISEASE (COVID-19) OUTBREAK--MESSAGE FROM THE PRESIDENT OF THE UNITED STATES (H. DOC. NO. 116-108); Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-8
"FAMILIES FIRST CORONAVIRUS RESPONSE ACT; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1675-9
"LEGISLATIVE PROGRAM; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1691-1
"RANKING A MEMBER OF A CERTAIN STANDING COMMITTEE OF THE HOUSE OF REPRESENTATIVES; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1691-2
"AUTHORIZING THE CLERK TO MAKE CORRECTIONS IN ENGROSSMENT OF H.R. 6201, FAMILIES FIRST CORONAVIRUS RESPONSE ACT; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-1
"EXTENDING CHEMICAL FACILITY ANTI-TERRORISM STANDARDS PROGRAM; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-2
"HONORING RUBY ANN WHITTLE SMITH ON HER 100TH BIRTHDAY; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-3
"NO WAY TO HANDLE BILLIONS OF DOLLARS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-4
"TOGETHER, OUR COUNTRY WILL SURVIVE CORONAVIRUS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-5
"VOTING TO SAVE LIVES; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-6
"LEAVE OF ABSENCE; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-7
"ENROLLED BILLS SIGNED; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-8
"SENATE ENROLLED BILLS SIGNED; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1692-9
"ADJOURNMENT; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1693-1
"EXECUTIVE COMMUNICATIONS, ETC.; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1693-2
"REPORTS OF COMMITTEES ON PUBLIC BILLS AND RESOLUTIONS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1693-3
"PUBLIC BILLS AND RESOLUTIONS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1693-4
"Constitutional Authority Statement; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-1
"Constitutional Authority Statement for H.R. 6271; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-2
"Constitutional Authority Statement for H.R. 6272; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-3
"Constitutional Authority Statement for H.R. 6273; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-4
"Constitutional Authority Statement for H.R. 6274; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-5
"Constitutional Authority Statement for H.R. 6275; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-6
"Constitutional Authority Statement for H.R. 6276; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-7
"Constitutional Authority Statement for H.R. 6277; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-8
"Constitutional Authority Statement for H.R. 6278; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-9
"Constitutional Authority Statement for H.R. 6279; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-10
"Constitutional Authority Statement for H.R. 6280; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-11
"Constitutional Authority Statement for H.R. 6281; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-12
"Constitutional Authority Statement for H.R. 6282; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-13
"Constitutional Authority Statement for H.R. 6283; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-14
"Constitutional Authority Statement for H.R. 6284; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-15
"Constitutional Authority Statement for H.R. 6285; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-16
"Constitutional Authority Statement for H.R. 6286; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-17
"Constitutional Authority Statement for H.R. 6287; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-18
"Constitutional Authority Statement for H.R. 6288; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-19
"ADDITIONAL SPONSORS; Congressional Record Vol. 166, No. 49",2020-03-13,house-section,https://www.congress.gov/congressional-record/volume-166/issue-49/house-section/article/H1694-20
"The House met at 11 a.m. and was called to order by the Speaker pro tempore (Mr. Raskin).; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-2
"DESIGNATION OF THE SPEAKER PRO TEMPORE; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-3
"PRAYER; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-4
"THE JOURNAL; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-5
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-6
"RECESS; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-7
"AFTER RECESS; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-8
"APPOINTMENT OF MEMBERS TO BRITISH-AMERICAN INTERPARLIAMENTARY GROUP; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-9
"APPOINTMENT OF MEMBERS TO CANADA-UNITED STATES INTERPARLIAMENTARY GROUP; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-10
"APPOINTMENT OF MEMBERS TO THE PRESIDENT'S EXPORT COUNCIL; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-11
"RECESS; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-12
"AFTER RECESS; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1697-13
"DIRECTING THE CLERK OF THE HOUSE OF REPRESENTATIVES TO MAKE CORRECTIONS IN THE ENGROSSMENT OF H.R. 6201; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1698-1
"COMMUNICATION FROM FINANCIAL ADMINISTRATOR, THE HONORABLE HENRY CUELLAR, MEMBER OF CONGRESS; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1707-1
"COMMUNICATION FROM THE CLERK OF THE HOUSE; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1707-2
"COMMUNICATION FROM THE CLERK OF THE HOUSE; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1707-3
"ADJOURNMENT; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1707-4
"PUBLIC BILLS AND RESOLUTIONS; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1707-5
"ADDITIONAL SPONSORS; Congressional Record Vol. 166, No. 50",2020-03-16,house-section,https://www.congress.gov/congressional-record/volume-166/issue-50/house-section/article/H1707-6
"House of Representatives; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-1
"DESIGNATION OF THE SPEAKER PRO TEMPORE; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-2
"PRAYER; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-3
"THE JOURNAL; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-4
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-5
"COMMUNICATION FROM THE CLERK OF THE HOUSE; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-6
"COMMUNICATION FROM THE CLERK OF THE HOUSE; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-7
"ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-8
"AUTHORIZING SECRETARY OF VETERANS AFFAIRS TO TREAT CERTAIN PROGRAMS OF EDUCATION CONVERTED TO DISTANCE LEARNING BY REASON OF EMERGENCIES AND HEALTH-RELATED SITUATIONS IN SAME MANNER AS PROGRAMS OF...; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1709-9
"RELATING TO HOUSE RESOLUTION 891; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1710-1
"ENROLLED BILL SIGNED; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1710-2
"ADJOURNMENT; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1710-3
"EXECUTIVE COMMUNICATIONS, ETC.; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1710-4
"REPORTS OF COMMITTEES ON PUBLIC BILLS AND RESOLUTIONS; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1710-5
"PUBLIC BILLS AND RESOLUTIONS; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1710-6
"Constitutional Authority Statement; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-1
"Constitutional Authority Statement for H.R. 6289; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-2
"Constitutional Authority Statement for H.R. 6290; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-3
"Constitutional Authority Statement for H.R. 6291; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-4
"Constitutional Authority Statement for H.R. 6292; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-5
"Constitutional Authority Statement for H.R. 6293; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-6
"Constitutional Authority Statement for H.R. 6294; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-7
"Constitutional Authority Statement for H.R. 6295; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-8
"Constitutional Authority Statement for H.R. 6296; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1711-9
"Constitutional Authority Statement for H.R. 6297; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-1
"Constitutional Authority Statement for H.R. 6298; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-2
"Constitutional Authority Statement for H.R. 6299; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-3
"Constitutional Authority Statement for H.R. 6300; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-4
"Constitutional Authority Statement for H.R. 6301; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-5
"Constitutional Authority Statement for H.R. 6302; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-6
"Constitutional Authority Statement for H.R. 6303; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-7
"Constitutional Authority Statement for H.R. 6304; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-8
"Constitutional Authority Statement for H.R. 6305; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-9
"Constitutional Authority Statement for H.R. 6306; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-10
"Constitutional Authority Statement for H.R. 6307; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-11
"Constitutional Authority Statement for H.R. 6308; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-12
"Constitutional Authority Statement for H.R. 6309; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-13
"Constitutional Authority Statement for H.R. 6310; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-14
"Constitutional Authority Statement for H.R. 6311; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-15
"Constitutional Authority Statement for H.R. 6312; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-16
"Constitutional Authority Statement for H.R. 6313; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-17
"ADDITIONAL SPONSORS; Congressional Record Vol. 166, No. 53",2020-03-19,house-section,https://www.congress.gov/congressional-record/volume-166/issue-53/house-section/article/H1712-18
"House of Representatives; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-1
"DESIGNATION OF THE SPEAKER PRO TEMPORE; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-2
"PRAYER; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-3
"THE JOURNAL; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-4
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-5
"ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-6
"RECESS; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-7
"AFTER RECESS; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-8
"SENATE ENROLLED BILL SIGNED; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-9
"BILLS PRESENTED TO THE PRESIDENT; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1713-10
"ADJOURNMENT; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1714-1
"EXECUTIVE COMMUNICATIONS, ETC.; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1714-2
"PUBLIC BILLS AND RESOLUTIONS; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1714-3
"Constitutional Authority Statement; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1716-1
"Constitutional Authority Statement for H.R. 6314; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1716-2
"Constitutional Authority Statement for H.R. 6315; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-1
"Constitutional Authority Statement for H.R. 6316; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-2
"Constitutional Authority Statement for H.R. 6317; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-3
"Constitutional Authority Statement for H.R. 6318; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-4
"Constitutional Authority Statement for H.R. 6319; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-5
"Constitutional Authority Statement for H.R. 6320; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-6
"Constitutional Authority Statement for H.R. 6321; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-7
"Constitutional Authority Statement for H.R. 6322; Congressional Record Vol. 166, No. 57",2020-03-23,house-section,https://www.congress.gov/congressional-record/volume-166/issue-57/house-section/article/H1717-8
