header,date,section,url
"EXECUTIVE AND OTHER COMMUNICATIONS; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4768-6
"REPORTS OF COMMITTEES; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4770-1
"EXECUTIVE REPORTS OF COMMITTEE; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4770-2
"EXECUTIVE REPORTS OF COMMITTEE--TREATIES; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4771-1
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4773-1
"ADDITIONAL COSPONSORS; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4773-2
"STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4775-1
"AUTHORITY FOR COMMITTEES TO MEET; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4776-1
"NOTICE: REGISTRATION OF MASS MAILINGS; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4776-2
"MAKING TECHNICAL CORRECTIONS TO THE AMERICA'S WATER INFRASTRUCTURE ACT OF 2018; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4776-3
"ORDERS FOR THURSDAY, JULY 11, 2019; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4776-4
"ADJOURNMENT UNTIL 9:30 A.M. TOMORROW; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4777-1
"CONFIRMATIONS; Congressional Record Vol. 165, No. 115",2019-07-10,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-115/senate-section/article/S4777-2
"Senate; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4779-1
"PRAYER; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4779-2
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4779-3
"SWEET CORN DAYS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4779-4
"RESERVATION OF LEADER TIME; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4779-5
"RECOGNITION OF THE MAJORITY LEADER; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4779-6
"ELECTION SECURITY; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4779-7
"NOMINATIONS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4780-1
"STUDENT LOAN DEBT; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4780-2
"CONCLUSION OF MORNING BUSINESS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4782-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4782-2
"EXECUTIVE CALENDAR; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4786-1
"CLOTURE MOTION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4787-1
"EXECUTIVE CALENDAR; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4787-2
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4795-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4795-2
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4795-3
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4795-4
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4795-5
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4795-6
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4796-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4796-2
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4796-3
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4796-4
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4797-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4797-2
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4797-3
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4797-4
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4797-5
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4797-6
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4802-1
"VOTE EXPLANATION; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4802-2
"ADDITIONAL STATEMENTS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4802-3
"TRIBUTE TO MIKE AND TARI CONROY; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4802-4
"IOWA SAFE SCHOOLS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4803-1
"REMEMBERING LIEUTENANT COLONEL MICHAEL HEALEY; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4803-2
"TRIBUTE TO LIEUTENANT COLONEL MICHELLE HEATH; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4803-3
"TRIBUTE TO KATHY HADLEY; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4804-1
"TRIBUTE TO JOHN FALKENBURY; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4804-2
"MESSAGE FROM THE HOUSE; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4804-3
"MEASURES REFERRED; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4804-4
"EXECUTIVE AND OTHER COMMUNICATIONS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4804-5
"PETITIONS AND MEMORIALS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4805-1
"REPORTS OF COMMITTEES; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4806-1
"EXECUTIVE REPORT OF COMMITTEE; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4806-2
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4806-3
"SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4807-1
"ADDITIONAL COSPONSORS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4807-2
"STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4809-1
"SUBMITTED RESOLUTIONS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4809-2
"AMENDMENTS SUBMITTED AND PROPOSED; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4810-1
"TEXT OF AMENDMENTS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4810-2
"AUTHORITY FOR COMMITTEES TO MEET; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4811-1
"PRIVILEGES OF THE FLOOR; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4811-2
"ORDERS FOR MONDAY, JULY 15, 2019; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4811-3
"ADJOURNMENT UNTIL MONDAY, JULY 15, 2019, at 3 P.M.; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4811-4
"CONFIRMATIONS; Congressional Record Vol. 165, No. 116",2019-07-11,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-116/senate-section/article/S4811-5
"Senate; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4813-1
"PRAYER; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4813-2
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4813-3
"SREBRENICA GENOCIDE; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4813-4
"RECOGNITION OF THE MAJORITY LEADER; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4813-5
"BUSINESS BEFORE THE SENATE; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4813-6
"RECOGNITION OF THE MINORITY LEADER; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4814-1
"TRUMP ADMINISTRATION; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4814-2
"9/11 VICTIM COMPENSATION FUND; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4814-3
"RESERVATION OF LEADER TIME; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4814-4
"CONCLUSION OF MORNING BUSINESS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4815-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4815-2
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4816-1
"BICENTENNIAL OF HART COUNTY; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4816-2
"BICENTENNIAL OF SIMPSON COUNTY; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4817-1
"IOWA SAFE SCHOOLS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4817-2
"ARMS SALES NOTIFICATION; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4817-3
"ARMS SALES NOTIFICATION; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4818-1
"150TH ANNIVERSARY OF FRENCHVILLE, MAINE; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4820-1
"ADDITIONAL STATEMENTS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4820-2
"TRIBUTE TO ADAM MILLER; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4820-3
"MESSAGES FROM THE PRESIDENT; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4820-4
"EXECUTIVE MESSAGES REFERRED; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4820-5
"MESSAGE FROM THE HOUSE RECEIVED DURING ADJOURNMENT; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4820-6
"MESSAGE FROM THE HOUSE; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4821-1
"ENROLLED BILLS PRESENTED; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4821-2
"EXECUTIVE AND OTHER COMMUNICATIONS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4821-3
"REPORTS OF COMMITTEES; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4821-4
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4821-5
"SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4822-1
"ADDITIONAL COSPONSORS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4822-2
"SUBMITTED RESOLUTIONS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4824-1
"SENATE RESOLUTION 276--DESIGNATING JULY 15, 2019, AS ``NATIONAL LEIOMYOSARCOMA AWARENESS DAY'' AND THE MONTH OF JULY 2019 AS ``NATIONAL SARCOMA AWARENESS MONTH''; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4825-1
"AMENDMENTS SUBMITTED AND PROPOSED; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4825-2
"TEXT OF AMENDMENTS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4826-1
"ORDERS FOR TUESDAY, JULY 16, 2019; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4826-2
"ADJOURNMENT UNTIL 10 A.M. TOMORROW; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4826-3
"NOMINATIONS; Congressional Record Vol. 165, No. 118",2019-07-15,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-118/senate-section/article/S4827-1
"Senate; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-1
"PRAYER; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-2
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-3
"RESERVATION OF LEADER TIME; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-4
"UNITED STATES-MEXICO-CANADA TRADE AGREEMENT; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-5
"RECOGNITION OF THE MAJORITY LEADER; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-6
"McCREARY COUNTY AND DEPUTY SHERIFF DUSTIN WATKINS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-7
"TREATIES AND HOUSE LEGISLATIVE AGENDA; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4923-8
"ECONOMIC GROWTH; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4924-1
"CONCLUSION OF MORNING BUSINESS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4925-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4925-2
"EXECUTIVE CALENDAR; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4931-1
"EXECUTIVE CALENDAR; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4931-2
"ONE SMALL STEP TO PROTECT HUMAN HERITAGE IN SPACE ACT; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4933-1
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4936-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4936-2
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4936-3
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4936-4
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4937-1
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4937-2
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4937-3
"EXECUTIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4937-4
"LEGISLATIVE SESSION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4942-1
"HONORING TROY CHISUM; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4942-2
"VERGENNES, VERMONT'S, ROLE IN THE APOLLO 11 MOON LANDING; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4942-3
"VOTE EXPLANATION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4943-1
"VOTE EXPLANATION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4943-2
"ADDITIONAL STATEMENTS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4943-3
"TRIBUTE TO MIRIAM HALEY; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4943-4
"TRIBUTE TO COLONEL DOUGLAS B. GUTTORMSEN; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4943-5
"MESSAGES FROM THE HOUSE; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4943-6
"MEASURES REFERRED; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4944-1
"MEASURES PLACED ON THE CALENDAR; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4944-2
"MEASURES READ THE FIRST TIME; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4944-3
"EXECUTIVE AND OTHER COMMUNICATIONS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4944-4
"PETITIONS AND MEMORIALS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4945-1
"REPORTS OF COMMITTEES; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4946-1
"EXECUTIVE REPORTS OF COMMITTEES; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4946-2
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4947-1
"SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4948-1
"ADDITIONAL COSPONSORS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4948-2
"STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4950-1
"SUBMITTED RESOLUTIONS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4954-1
"SENATE RESOLUTION 279--CALLING FOR THE DESIGNATION OF ANTIFA AS A DOMESTIC TERRORIST ORGANIZATION; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4954-2
"AMENDMENTS SUBMITTED AND PROPOSED; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4954-3
"TEXT OF AMENDMENTS; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4954-4
"AUTHORITY FOR COMMITTEES TO MEET; Congressional Record Vol. 165, No. 121",2019-07-18,senate-section,https://www.congress.gov/congressional-record/volume-165/issue-121/senate-section/article/S4955-1
